Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"SHH","Sonic Hedgehog Signaling Molecule","Protein Coding","Q15465","63","GC07M155799","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHH"
"ABCG2","ATP Binding Cassette Subfamily G Member 2 (JR Blood Group)","Protein Coding","Q9UNQ0","62","GC04M088090","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCG2"
"APOE","Apolipoprotein E","Protein Coding","P02649","62","GC19P152697","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOE"
"COL2A1","Collagen Type II Alpha 1 Chain","Protein Coding","P02458","62","GC12M047972","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL2A1"
"CSNK1D","Casein Kinase 1 Delta","Protein Coding","P48730","62","GC17M082239","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK1D"
"IL2RB","Interleukin 2 Receptor Subunit Beta","Protein Coding","P14784","62","GC22M086125","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL2RB"
"TNFRSF10B","TNF Receptor Superfamily Member 10b","Protein Coding","O14763","62","GC08M023006","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF10B"
"ANGPT2","Angiopoietin 2","Protein Coding","O15123","61","GC08M006499","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANGPT2"
"CAD","Carbamoyl-Phosphate Synthetase 2, Aspartate Transcarbamylase, And Dihydroorotase","Protein Coding","P27708","61","GC02P027217","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAD"
"KAT2B","Lysine Acetyltransferase 2B","Protein Coding","Q92831","61","GC03P027241","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KAT2B"
"NCAM1","Neural Cell Adhesion Molecule 1","Protein Coding","P13591","61","GC11P112961","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCAM1"
"RXRA","Retinoid X Receptor Alpha","Protein Coding","P19793","61","GC09P134317","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA"
"TSHR","Thyroid Stimulating Hormone Receptor","Protein Coding","P16473","61","GC14P080954","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSHR"
"VLDLR","Very Low Density Lipoprotein Receptor","Protein Coding","P98155","61","GC09P002611","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VLDLR"
"ATF2","Activating Transcription Factor 2","Protein Coding","P15336","60","GC02M175072","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF2"
"KMT2A","Lysine Methyltransferase 2A","Protein Coding","Q03164","60","GC11P118436","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMT2A"
"LOX","Lysyl Oxidase","Protein Coding","P28300","60","GC05M122063","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOX"
"NPHS1","NPHS1 Adhesion Molecule, Nephrin","Protein Coding","O60500","60","GC19M035825","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPHS1"
"PKLR","Pyruvate Kinase L/R","Protein Coding","P30613","60","GC01M155289","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKLR"
"PLIN1","Perilipin 1","Protein Coding","O60240","60","GC15M089664","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLIN1"
"TNFRSF11B","TNF Receptor Superfamily Member 11b","Protein Coding","O00300","60","GC08M118923","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF11B"
"UBE2I","Ubiquitin Conjugating Enzyme E2 I","Protein Coding","P63279","60","GC16P120125","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2I"
"WWOX","WW Domain Containing Oxidoreductase","Protein Coding","Q9NZC7","60","GC16P078099","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WWOX"
"CHI3L1","Chitinase 3 Like 1","Protein Coding","P36222","59","GC01M203148","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHI3L1"
"COL4A2","Collagen Type IV Alpha 2 Chain","Protein Coding","P08572","59","GC13P110305","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL4A2"
"EIF4EBP1","Eukaryotic Translation Initiation Factor 4E Binding Protein 1","Protein Coding","Q13541","59","GC08P044783","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4EBP1"
"IDO1","Indoleamine 2,3-Dioxygenase 1","Protein Coding","P14902","59","GC08P044830","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDO1"
"LMNB1","Lamin B1","Protein Coding","P20700","59","GC05P126776","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMNB1"
"TRAF3","TNF Receptor Associated Factor 3","Protein Coding","Q13114","59","GC14P120399","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAF3"
"UMPS","Uridine Monophosphate Synthetase","Protein Coding","P11172","59","GC03P124730","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UMPS"
"UNG","Uracil DNA Glycosylase","Protein Coding","P13051","59","GC12P109097","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UNG"
"CTNND1","Catenin Delta 1","Protein Coding","O60716","58","GC11P059474","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNND1"
"DHCR24","24-Dehydrocholesterol Reductase","Protein Coding","Q15392","58","GC01M054849","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHCR24"
"DPP6","Dipeptidyl Peptidase Like 6","Protein Coding","P42658","58","GC07P153748","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP6"
"F3","Coagulation Factor III, Tissue Factor","Protein Coding","P13726","58","GC01M095040","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F3"
"GSTO1","Glutathione S-Transferase Omega 1","Protein Coding","P78417","58","GC10P104235","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTO1"
"ILK","Integrin Linked Kinase","Protein Coding","Q13418","58","GC11P020541","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ILK"
"PRDM1","PR/SET Domain 1","Protein Coding","O75626","58","GC06P182657","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRDM1"
"RAB11A","RAB11A, Member RAS Oncogene Family","Protein Coding","P62491","58","GC15P193373","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB11A"
"TGM1","Transglutaminase 1","Protein Coding","P22735","58","GC14M024249","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGM1"
"XRCC1","X-Ray Repair Cross Complementing 1","Protein Coding","P18887","58","GC19M043543","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XRCC1"
"ARL3","ARF Like GTPase 3","Protein Coding","P36405","57","GC10M102673","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL3"
"CRHR1","Corticotropin Releasing Hormone Receptor 1","Protein Coding","P34998","57","GC17P045784","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRHR1"
"DOT1L","DOT1 Like Histone Lysine Methyltransferase","Protein Coding","Q8TEK3","57","GC19P151438","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DOT1L"
"GABRG3","Gamma-Aminobutyric Acid Type A Receptor Subunit Gamma3","Protein Coding","Q99928","57","GC15P026971","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABRG3"
"IL21","Interleukin 21","Protein Coding","Q9HBE4","57","GC04M122612","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL21"
"NR5A2","Nuclear Receptor Subfamily 5 Group A Member 2","Protein Coding","O00482","57","GC01P199996","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR5A2"
"PNPT1","Polyribonucleotide Nucleotidyltransferase 1","Protein Coding","Q8TCS8","57","GC02M055634","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNPT1"
"RPS6","Ribosomal Protein S6","Protein Coding","P62753","57","GC09M019375","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS6"
"SMAD7","SMAD Family Member 7","Protein Coding","O15105","57","GC18M048919","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD7"
"TRIM24","Tripartite Motif Containing 24","Protein Coding","O15164","57","GC07P138460","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM24"
"TRIM28","Tripartite Motif Containing 28","Protein Coding","Q13263","57","GC19P058544","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM28"
"TRRAP","Transformation/Transcription Domain Associated Protein","Protein Coding","Q9Y4A5","57","GC07P098877","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRRAP"
"USP1","Ubiquitin Specific Peptidase 1","Protein Coding","O94782","57","GC01P062436","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP1"
"CD2AP","CD2 Associated Protein","Protein Coding","Q9Y5K6","56","GC06P182098","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD2AP"
"D2HGDH","D-2-Hydroxyglutarate Dehydrogenase","Protein Coding","Q8N465","56","GC02P241734","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=D2HGDH"
"DCLRE1C","DNA Cross-Link Repair 1C","Protein Coding","Q96SD1","56","GC10M014897","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCLRE1C"
"EMX2","Empty Spiracles Homeobox 2","Protein Coding","Q04743","56","GC10P117542","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMX2"
"THY1","Thy-1 Cell Surface Antigen","Protein Coding","P04216","56","GC11M140671","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THY1"
"BAMBI","BMP And Activin Membrane Bound Inhibitor","Protein Coding","Q13145","55","GC10P028724","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAMBI"
"BPTF","Bromodomain PHD Finger Transcription Factor","Protein Coding","Q12830","55","GC17P067825","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BPTF"
"CTNND2","Catenin Delta 2","Protein Coding","Q9UQB3","55","GC05M010971","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNND2"
"DUSP3","Dual Specificity Phosphatase 3","Protein Coding","P51452","55","GC17M043766","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP3"
"FAM20C","FAM20C Golgi Associated Secretory Pathway Kinase","Protein Coding","Q8IXL6","55","GC07P000192","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM20C"
"GCG","Glucagon","Protein Coding","P01275","55","GC02M162142","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCG"
"GDF11","Growth Differentiation Factor 11","Protein Coding","O95390","55","GC12P055743","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF11"
"GOLGA2","Golgin A2","Protein Coding","Q08379","55","GC09M128255","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOLGA2"
"HAS2","Hyaluronan Synthase 2","Protein Coding","Q92819","55","GC08M121612","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAS2"
"HIP1","Huntingtin Interacting Protein 1","Protein Coding","O00291","55","GC07M075533","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIP1"
"IFNB1","Interferon Beta 1","Protein Coding","P01574","55","GC09M021077","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNB1"
"LAP3","Leucine Aminopeptidase 3","Protein Coding","P28838","55","GC04P030099","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAP3"
"MED1","Mediator Complex Subunit 1","Protein Coding","Q15648","55","GC17M039404","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED1"
"MSLN","Mesothelin","Protein Coding","Q13421","55","GC16P120119","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSLN"
"MYBPC1","Myosin Binding Protein C1","Protein Coding","Q00872","55","GC12P101568","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYBPC1"
"NOP56","NOP56 Ribonucleoprotein","Protein Coding","O00567","55","GC20P010944","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOP56"
"PTX3","Pentraxin 3","Protein Coding","P26022","55","GC03P157436","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTX3"
"RACK1","Receptor For Activated C Kinase 1","Protein Coding","P63244","55","GC05M183449","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RACK1"
"SEC63","SEC63 Homolog, Protein Translocation Regulator","Protein Coding","Q9UGP8","55","GC06M107867","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEC63"
"STT3B","STT3 Oligosaccharyltransferase Complex Catalytic Subunit B","Protein Coding","Q8TCJ2","55","GC03P031532","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STT3B"
"SYCP3","Synaptonemal Complex Protein 3","Protein Coding","Q8IZU3","55","GC12M101728","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYCP3"
"TAB1","TGF-Beta Activated Kinase 1 (MAP3K7) Binding Protein 1","Protein Coding","Q15750","55","GC22P092180","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAB1"
"U2AF1","U2 Small Nuclear RNA Auxiliary Factor 1","Protein Coding","Q01081","55","GC21M043092","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=U2AF1"
"AKAP9","A-Kinase Anchoring Protein 9","Protein Coding","Q99996","54","GC07P091940","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAP9"
"ALCAM","Activated Leukocyte Cell Adhesion Molecule","Protein Coding","Q13740","54","GC03P105366","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALCAM"
"CEP290","Centrosomal Protein 290","Protein Coding","O15078","54","GC12M088049","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP290"
"COL10A1","Collagen Type X Alpha 1 Chain","Protein Coding","Q03692","54","GC06M116118","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL10A1"
"DKK2","Dickkopf WNT Signaling Pathway Inhibitor 2","Protein Coding","Q9UBU2","54","GC04M106921","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DKK2"
"EBF1","EBF Transcription Factor 1","Protein Coding","Q9UH73","54","GC05M158695","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBF1"
"EYA4","EYA Transcriptional Coactivator And Phosphatase 4","Protein Coding","O95677","54","GC06P133240","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EYA4"
"GK2","Glycerol Kinase 2","Protein Coding","Q14410","54","GC04M079406","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GK2"
"OLIG2","Oligodendrocyte Transcription Factor 2","Protein Coding","Q13516","54","GC21P033025","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OLIG2"
"PCM1","Pericentriolar Material 1","Protein Coding","Q15154","54","GC08P017922","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCM1"
"POLD3","DNA Polymerase Delta 3, Accessory Subunit","Protein Coding","Q15054","54","GC11P108288","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLD3"
"POLR1D","RNA Polymerase I And III Subunit D","Protein Coding","P0DPB6","54","GC13P027620","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR1D"
"SLC7A2","Solute Carrier Family 7 Member 2","Protein Coding","P52569","54","GC08P017497","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC7A2"
"SPTBN2","Spectrin Beta, Non-Erythrocytic 2","Protein Coding","O15020","54","GC11M139851","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTBN2"
"SUV39H2","SUV39H2 Histone Lysine Methyltransferase","Protein Coding","Q9H5I1","54","GC10P014878","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SUV39H2"
"TAF4","TATA-Box Binding Protein Associated Factor 4","Protein Coding","O00268","54","GC20M062012","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF4"
"TFF3","Trefoil Factor 3","Protein Coding","Q07654","54","GC21M042311","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFF3"
"UBQLN2","Ubiquilin 2","Protein Coding","Q9UHD9","54","GC0XP056563","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBQLN2"
"DDAH2","DDAH Family Member 2, ADMA-Independent","Protein Coding","O95865","53","GC06M031727","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDAH2"
"NAB2","NGFI-A Binding Protein 2","Protein Coding","Q15742","53","GC12P075473","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAB2"
"PA2G4","Proliferation-Associated 2G4","Protein Coding","Q9UQ80","53","GC12P075411","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PA2G4"
"SLAMF1","Signaling Lymphocytic Activation Molecule Family Member 1","Protein Coding","Q13291","53","GC01M160608","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLAMF1"
"UHRF1","Ubiquitin Like With PHD And Ring Finger Domains 1","Protein Coding","Q96T88","53","GC19P151545","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UHRF1"
"VTCN1","V-Set Domain Containing T Cell Activation Inhibitor 1","Protein Coding","Q7Z7D3","53","GC01M117143","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VTCN1"
"ADAM28","ADAM Metallopeptidase Domain 28","Protein Coding","Q9UKQ2","52","GC08P024294","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAM28"
"ASF1B","Anti-Silencing Function 1B Histone Chaperone","Protein Coding","Q9NVP2","52","GC19M014119","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASF1B"
"BIK","BCL2 Interacting Killer","Protein Coding","Q13323","52","GC22P043110","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIK"
"EML4","EMAP Like 4","Protein Coding","Q9HC35","52","GC02P042169","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EML4"
"EPB41L3","Erythrocyte Membrane Protein Band 4.1 Like 3","Protein Coding","Q9Y2J2","52","GC18M005392","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPB41L3"
"FUT4","Fucosyltransferase 4","Protein Coding","P22083","52","GC11P108785","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUT4"
"LGI4","Leucine Rich Repeat LGI Family Member 4","Protein Coding","Q8N135","52","GC19M035124","0.393406748771667","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LGI4"
